SIGUNGU,housing_cat,satis,sex,owning,cluster,occupy,num_of_room,num_of_livingroom,num_of_kitchen,area,income
18,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.6,450
18,4.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,32.0,300
18,4.0,2.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.6,500
18,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,32.0,700
18,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,32.0,800
18,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.6,700
18,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,32.0,700
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.7,700
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,0
2,4.0,2.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.7,400
2,4.0,2.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.7,260
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.6,200
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.7,9999999
2,4.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,270
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.6,400
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.7,700
2,4.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.6,1100
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,400
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.7,9999999
2,4.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.7,0
2,4.0,2.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.7,700
2,4.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,0
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.7,9999999
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.7,0
2,4.0,2.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.7,9999999
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.7,500
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.7,500
2,4.0,3.0,3.0,0.0,0.0,7,3.0,1.0,0.0,25.7,400
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.7,600
2,4.0,2.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.7,600
2,4.0,3.0,3.0,1.0,3.0,3,3.0,1.0,0.0,25.7,9999999
2,4.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.7,700
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.7,0
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.7,600
2,4.0,3.0,3.0,1.0,2.0,1,4.0,1.0,0.0,40.0,200
2,4.0,3.0,3.0,1.0,2.0,1,4.0,1.0,0.0,40.0,9999999
2,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,40.0,0
2,4.0,2.0,3.0,1.0,1.0,1,4.0,1.0,0.0,40.0,9999999
2,4.0,3.0,3.0,1.0,2.0,1,4.0,1.0,0.0,40.0,0
2,4.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,40.0,0
2,4.0,2.0,3.0,1.0,3.0,3,4.0,1.0,0.0,40.0,9999999
2,4.0,2.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.2,300
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,21.6,700
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,21.6,1000
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,21.6,400
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,21.6,400
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,21.6,700
2,4.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,15.2,300
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,21.6,300
2,4.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,15.2,0
2,4.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.2,9999999
2,4.0,3.0,1.0,1.0,2.0,1,3.0,1.0,0.0,21.6,0
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,21.6,500
2,4.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,15.2,500
2,4.0,2.0,1.0,1.0,0.0,1,3.0,1.0,0.0,22.1,420
2,4.0,3.0,3.0,1.0,1.0,2,3.0,1.0,0.0,18.1,0
2,4.0,3.0,2.0,1.0,2.0,2,3.0,1.0,0.0,18.1,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.1,200
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,22.1,500
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.1,500
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,18.1,700
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,31.0,9999999
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,31.0,500
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,31.0,9999999
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,31.0,500
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,31.0,9999999
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,31.0,9999999
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,31.0,1000
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,31.0,9999999
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,31.0,700
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,31.0,700
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,31.0,9999999
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,31.0,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,31.0,0
2,4.0,3.0,3.0,1.0,2.0,2,3.0,0.0,1.0,31.0,300
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,31.0,400
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,32.0,500
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,30.0,400
2,4.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,30.0,500
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,30.0,400
2,4.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,31.0,250
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,30.0,350
2,4.0,3.0,3.0,0.0,2.0,2,3.0,0.0,1.0,31.0,250
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,31.0,400
2,4.0,3.0,3.0,1.0,1.0,1,3.0,0.0,1.0,24.0,700
2,4.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,24.0,350
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,24.0,380
2,4.0,3.0,2.0,1.0,2.0,2,3.0,0.0,1.0,24.0,300
2,4.0,3.0,3.0,0.0,3.0,2,3.0,0.0,1.0,24.0,400
2,4.0,3.0,3.0,0.0,3.0,2,3.0,0.0,1.0,24.0,500
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,24.0,400
2,4.0,3.0,3.0,0.0,0.0,2,3.0,0.0,1.0,24.0,700
2,4.0,3.0,3.0,1.0,1.0,1,3.0,0.0,1.0,24.0,350
2,4.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,24.0,350
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,400
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,32.0,200
2,4.0,3.0,1.0,0.0,0.0,2,3.0,1.0,0.0,32.0,400
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,32.0,500
2,4.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,32.0,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,32.0,0
2,4.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,28.0,400
2,4.0,2.0,3.0,1.0,1.0,1,3.0,1.0,0.0,24.0,500
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,24.0,400
2,4.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,32.0,400
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,24.1,400
2,4.0,3.0,2.0,1.0,2.0,1,3.0,0.0,1.0,33.0,0
2,4.0,3.0,3.0,1.0,1.0,1,3.0,0.0,1.0,33.0,400
2,4.0,3.0,3.0,1.0,1.0,1,3.0,0.0,1.0,33.0,250
2,4.0,3.0,3.0,1.0,1.0,1,3.0,0.0,1.0,33.0,450
2,4.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,33.0,320
2,4.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,33.0,0
2,4.0,3.0,3.0,0.0,3.0,2,3.0,0.0,1.0,33.0,400
2,4.0,3.0,2.0,1.0,2.0,1,3.0,0.0,1.0,33.0,0
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,33.0,700
2,4.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,33.0,400
2,4.0,3.0,3.0,0.0,0.0,7,3.0,1.0,0.0,29.0,300
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,29.0,700
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,29.0,600
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,23.3,500
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,0
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,32.0,400
2,4.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,29.0,500
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,23.3,300
2,4.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,23.3,500
2,4.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,17.1,200
23,5.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,13.0,300
23,5.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,13.4,0
23,5.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,13.0,600
23,5.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,13.0,380
23,5.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,13.0,0
23,5.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,13.5,70
23,5.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,13.0,160
23,5.0,3.0,1.0,0.0,2.0,3,1.0,1.0,0.0,11.0,400
23,5.0,3.0,3.0,1.0,2.0,1,1.0,1.0,0.0,11.7,180
23,5.0,3.0,3.0,1.0,3.0,1,1.0,1.0,0.0,11.2,370
23,6.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,20.1,0
23,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,23.4,650
23,2.0,2.0,3.0,0.0,3.0,2,3.0,1.0,0.0,26.0,550
23,1.0,2.0,3.0,1.0,3.0,1,2.0,1.0,0.0,12.0,580
23,6.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,32.6,0
23,6.0,2.0,3.0,0.0,2.0,2,2.0,1.0,0.0,19.4,0
23,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,23.9,900
23,6.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,0
23,6.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,20.8,0
23,1.0,3.0,3.0,1.0,1.0,1,4.0,1.0,0.0,37.0,0
23,1.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,16.0,550
23,1.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,30.0,980
23,1.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,44.0,780
23,1.0,2.0,3.0,1.0,2.0,1,1.0,1.0,0.0,8.0,0
23,1.0,2.0,3.0,1.0,2.0,1,1.0,1.0,0.0,7.0,350
23,2.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.0,980
23,1.0,2.0,3.0,0.0,3.0,2,3.0,1.0,0.0,17.4,1000
23,1.0,2.0,3.0,1.0,2.0,1,2.0,1.0,0.0,13.0,0
23,1.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,14.0,750
23,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,0
24,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,580
24,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,580
24,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,550
24,3.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,22.0,80
24,1.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,20.0,580
24,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,500
24,2.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,20.0,500
24,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,20.0,500
24,5.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,20.0,550
24,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,20.0,500
24,5.0,3.0,3.0,0.0,0.0,2,3.0,1.0,0.0,20.0,500
24,7.0,3.0,3.0,1.0,3.0,2,3.0,1.0,0.0,25.0,500
24,2.0,2.0,1.0,0.0,0.0,3,1.0,1.0,0.0,10.0,200
24,2.0,2.0,1.0,0.0,2.0,3,1.0,1.0,0.0,10.0,250
24,2.0,3.0,1.0,0.0,0.0,3,1.0,1.0,0.0,10.0,300
24,2.0,3.0,3.0,0.0,0.0,3,1.0,1.0,0.0,10.0,500
24,2.0,3.0,3.0,0.0,2.0,2,1.0,1.0,0.0,10.0,250
24,2.0,3.0,1.0,0.0,0.0,3,1.0,1.0,0.0,10.0,300
24,7.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.0,500
24,7.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,15.0,500
24,7.0,3.0,3.0,1.0,2.0,3,2.0,1.0,0.0,15.0,250
24,2.0,3.0,1.0,0.0,0.0,3,2.0,1.0,0.0,12.0,200
24,6.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,12.0,100
24,6.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,12.0,230
24,6.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,12.0,100
24,2.0,3.0,2.0,0.0,2.0,3,2.0,1.0,0.0,12.0,0
24,6.0,3.0,3.0,0.0,3.0,3,2.0,1.0,0.0,12.0,250
24,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,22.0,300
24,6.0,3.0,3.0,0.0,0.0,3,3.0,1.0,0.0,17.0,400
24,6.0,3.0,2.0,1.0,2.0,7,3.0,1.0,0.0,18.0,0
24,6.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,17.0,250
24,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,500
24,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,19.0,500
24,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,200
24,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,600
24,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,500
24,6.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,0
24,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,0
24,6.0,2.0,1.0,0.0,0.0,3,2.0,1.0,0.0,14.0,250
24,6.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,14.0,0
24,6.0,2.0,3.0,0.0,3.0,2,3.0,1.0,0.0,17.0,500
24,6.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,14.0,300
24,2.0,2.0,3.0,0.0,3.0,3,3.0,1.0,0.0,15.0,400
24,2.0,2.0,1.0,0.0,0.0,3,2.0,1.0,0.0,13.0,300
24,2.0,2.0,3.0,0.0,3.0,3,2.0,1.0,0.0,15.0,400
24,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,300
24,2.0,2.0,1.0,0.0,2.0,3,1.0,1.0,0.0,7.0,200
24,2.0,2.0,3.0,0.0,2.0,3,2.0,1.0,0.0,10.0,0
24,2.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,15.0,250
24,2.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,15.0,400
24,2.0,3.0,3.0,0.0,2.0,3,2.0,1.0,0.0,15.0,250
24,2.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,15.0,500
21,2.0,2.0,2.0,1.0,2.0,1,3.0,0.0,1.0,24.0,0
21,2.0,2.0,2.0,0.0,2.0,2,2.0,0.0,1.0,8.0,0
21,2.0,3.0,3.0,0.0,3.0,2,3.0,0.0,1.0,27.0,800
21,6.0,3.0,3.0,1.0,3.0,1,2.0,0.0,1.0,15.0,500
21,6.0,3.0,3.0,0.0,3.0,2,3.0,0.0,1.0,23.7,800
21,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,1.0,32.0,200
21,6.0,3.0,3.0,0.0,3.0,3,3.0,0.0,1.0,17.5,400
21,6.0,4.0,1.0,1.0,0.0,1,2.0,0.0,1.0,10.0,300
21,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,1.0,20.0,0
21,6.0,3.0,1.0,0.0,0.0,3,2.0,0.0,1.0,11.9,0
21,6.0,4.0,1.0,0.0,0.0,2,1.0,1.0,0.0,8.0,300
21,2.0,3.0,3.0,0.0,2.0,3,3.0,1.0,0.0,17.0,200
21,2.0,3.0,2.0,0.0,2.0,3,1.0,1.0,0.0,8.0,50
21,3.0,2.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.0,400
21,2.0,2.0,2.0,1.0,2.0,1,1.0,1.0,0.0,15.0,0
21,2.0,2.0,3.0,1.0,2.0,1,2.0,1.0,0.0,10.0,0
21,2.0,2.0,3.0,0.0,2.0,2,2.0,1.0,0.0,18.0,150
21,6.0,3.0,2.0,1.0,2.0,1,3.0,0.0,1.0,18.0,0
21,6.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,34.0,600
21,6.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,25.1,400
21,6.0,3.0,3.0,1.0,2.0,1,3.0,0.0,1.0,25.6,0
21,6.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,25.6,700
21,6.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,25.6,900
21,6.0,3.0,3.0,1.0,3.0,2,3.0,0.0,1.0,24.7,800
21,6.0,3.0,3.0,1.0,3.0,1,3.0,0.0,1.0,32.0,500
21,6.0,3.0,3.0,1.0,3.0,2,2.0,0.0,1.0,15.4,400
21,3.0,3.0,3.0,0.0,2.0,3,1.0,0.0,1.0,5.0,300
21,3.0,3.0,3.0,0.0,0.0,2,3.0,0.0,1.0,18.0,300
21,6.0,3.0,3.0,0.0,3.0,7,3.0,0.0,1.0,20.9,500
21,3.0,2.0,3.0,0.0,1.0,2,3.0,0.0,1.0,34.0,0
21,2.0,3.0,3.0,0.0,3.0,2,3.0,0.0,1.0,25.0,250
21,2.0,2.0,3.0,0.0,2.0,2,3.0,0.0,1.0,35.0,0
21,3.0,3.0,3.0,1.0,3.0,1,4.0,0.0,1.0,40.0,200
21,2.0,2.0,3.0,0.0,2.0,2,2.0,0.0,1.0,22.0,400
21,2.0,3.0,3.0,1.0,2.0,1,2.0,0.0,1.0,25.0,0
16,6.0,3.0,3.0,0.0,0.0,3,2.0,1.0,0.0,9999999.0,250
16,2.0,2.0,2.0,1.0,2.0,1,2.0,1.0,0.0,15.0,0
6,7.0,2.0,2.0,0.0,0.0,2,1.0,1.0,0.0,18.0,250
6,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,22.0,0
6,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,20.0,0
6,2.0,3.0,3.0,0.0,3.0,7,3.0,1.0,0.0,21.0,460
6,2.0,2.0,2.0,0.0,0.0,3,2.0,1.0,0.0,12.0,240
6,2.0,3.0,1.0,0.0,2.0,7,3.0,1.0,0.0,18.0,40
6,2.0,2.0,3.0,0.0,0.0,2,2.0,1.0,0.0,8.0,280
6,2.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,16.0,0
11,6.0,2.0,3.0,1.0,3.0,1,3.0,1.0,0.0,18.0,400
11,6.0,2.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,350
11,2.0,2.0,2.0,1.0,2.0,1,2.0,1.0,0.0,15.0,200
11,2.0,3.0,1.0,0.0,0.0,3,2.0,1.0,0.0,15.0,200
11,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,15.0,350
11,2.0,3.0,3.0,0.0,3.0,2,4.0,1.0,0.0,35.0,550
11,2.0,2.0,3.0,0.0,3.0,2,2.0,1.0,0.0,18.0,400
11,6.0,3.0,3.0,1.0,3.0,1,2.0,1.0,0.0,18.0,400
11,7.0,2.0,1.0,0.0,2.0,2,1.0,1.0,0.0,7.0,120
11,7.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,24.0,280
11,2.0,2.0,3.0,0.0,2.0,3,3.0,1.0,0.0,24.0,160
11,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,24.0,0
11,2.0,3.0,3.0,0.0,3.0,3,2.0,1.0,0.0,12.0,270
11,6.0,3.0,3.0,0.0,3.0,2,2.0,1.0,0.0,18.0,550
11,6.0,3.0,3.0,0.0,0.0,3,2.0,1.0,0.0,12.0,250
11,7.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,24.0,0
11,7.0,3.0,3.0,0.0,3.0,3,2.0,1.0,0.0,12.0,310
11,7.0,4.0,3.0,0.0,0.0,2,2.0,1.0,0.0,15.0,150
17,2.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,24.0,180
17,1.0,3.0,3.0,1.0,2.0,1,1.0,1.0,0.0,25.0,0
17,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,300
17,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,25.0,0
17,1.0,3.0,3.0,1.0,2.0,1,4.0,1.0,0.0,27.0,250
17,2.0,3.0,1.0,0.0,0.0,3,2.0,1.0,0.0,15.0,200
17,2.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,15.0,0
17,2.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,25.0,450
17,2.0,3.0,1.0,1.0,2.0,1,3.0,1.0,0.0,26.0,0
17,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,20.0,300
17,2.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,20.0,0
17,2.0,3.0,1.0,0.0,2.0,3,1.0,1.0,0.0,15.0,250
17,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,26.0,300
17,2.0,2.0,3.0,0.0,0.0,3,1.0,1.0,0.0,10.0,200
17,2.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.0,400
17,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,28.0,0
17,2.0,3.0,3.0,0.0,0.0,3,2.0,1.0,0.0,14.0,400
17,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,27.0,250
17,6.0,3.0,3.0,0.0,0.0,3,2.0,1.0,0.0,13.0,170
17,6.0,3.0,2.0,1.0,2.0,1,2.0,1.0,0.0,13.0,0
17,6.0,3.0,2.0,0.0,2.0,2,2.0,1.0,0.0,14.0,230
17,6.0,2.0,3.0,0.0,2.0,2,2.0,1.0,0.0,15.0,250
17,6.0,2.0,3.0,1.0,3.0,1,3.0,1.0,0.0,25.0,380
17,6.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,22.0,600
17,6.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,22.0,350
3,5.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,21.0,450
3,5.0,3.0,3.0,0.0,2.0,7,3.0,1.0,0.0,21.0,0
3,5.0,3.0,3.0,1.0,0.0,1,3.0,1.0,0.0,18.0,450
3,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,21.0,0
3,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,27
3,5.0,3.0,2.0,1.0,2.0,2,2.0,1.0,0.0,15.0,150
3,5.0,2.0,3.0,0.0,0.0,7,2.0,1.0,0.0,16.0,120
3,5.0,3.0,3.0,1.0,0.0,1,2.0,1.0,0.0,18.0,400
3,5.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,15.0,0
3,5.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,12.0,0
3,5.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,18.0,0
3,2.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,0
3,2.0,3.0,3.0,0.0,2.0,3,3.0,1.0,0.0,18.0,300
3,7.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,18.0,0
3,7.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,20.0,200
3,7.0,3.0,3.0,1.0,3.0,1,3.0,1.0,0.0,22.0,350
3,2.0,3.0,3.0,0.0,2.0,3,2.0,0.0,1.0,13.0,200
3,2.0,2.0,1.0,0.0,0.0,3,2.0,0.0,1.0,9.0,120
3,2.0,3.0,3.0,1.0,2.0,1,2.0,1.0,0.0,13.0,250
3,2.0,3.0,3.0,0.0,3.0,2,3.0,1.0,0.0,21.0,250
3,7.0,3.0,3.0,1.0,1.0,1,3.0,1.0,0.0,25.0,180
3,1.0,3.0,3.0,1.0,2.0,1,3.0,1.0,0.0,20.0,0
3,2.0,2.0,3.0,0.0,2.0,2,2.0,0.0,1.0,12.0,0
3,2.0,3.0,2.0,0.0,2.0,2,2.0,0.0,1.0,10.0,0
3,2.0,3.0,2.0,1.0,2.0,1,3.0,1.0,0.0,24.0,150
3,2.0,3.0,3.0,0.0,3.0,2,2.0,0.0,1.0,14.0,200
3,2.0,3.0,1.0,0.0,0.0,3,2.0,0.0,1.0,14.0,180
3,2.0,3.0,2.0,0.0,2.0,2,2.0,0.0,1.0,12.0,0
3,2.0,3.0,2.0,0.0,2.0,3,2.0,0.0,1.0,10.0,0
3,2.0,3.0,1.0,0.0,2.0,3,2.0,0.0,1.0,10.0,0
3,2.0,3.0,3.0,0.0,2.0,2,2.0,1.0,0.0,13.0,250
3,2.0,3.0,3.0,0.0,2.0,3,1.0,0.0,1.0,8.0,100
3,7.0,3.0,3.0,0.0,3.0,3,3.0,1.0,0.0,18.0,180
